"id","equip_id","equip_type","equip_name","equip_field","guksa_name","up_down","link_equip_id","link_equip_type","link_equip_name","link_equip_field","link_guksa_name","link_name","cable_aroot","cable_broot"
492,서거차도_통합형-0101-01_IP-20N-11G-(1/2/3/4),IP-20,서거차도_통합형-0101-01_IP-20N-11G-(1/2/3/4),MW,서거차도SR국사,up,상조도_통합형-0301-02_IP-20N-11G-(1/2/3/4),IP-20,상조도_통합형-0301-02_IP-20N-11G-(1/2/3/4),MW,상조R1,상조R1-서거차도SR국사-G1-20N1V1,"","
"
37,서광주-MSPP-L-5309-02-02-#o3,MSPP,서광주-MSPP-L-5309-02-02-#o3,전송,서광주,down,하당-MSPP-L-0803-01-01-#o1,MSPP,하당-MSPP-L-0803-01-01-#o1,전송,하당,서광주-하당-10R-LL11,"나주중-서광중-FO-D005(33,34)|나주중-영암-FO-D003(19,20)|영암-하당-FO-D002(1,2)","서광중-영광-FO-D003(015,016)|영광-함평-FO-D004(069,070)|무안-함평-FO-D002(025,026)|동목포-무안-FO-D002(013,014)|동목포-하당-FO-D001(025,026)"""
101,서광주-MSPP-L-5313-01-01-#2,MSPP,서광주-MSPP-L-5313-01-01-#2,전송,서광주,down,영광-MSPP-L-0611-01-01-#1,MSPP,영광-MSPP-L-0611-01-01-#1,전송,영광,서광주-영광-D3-L001,"서광중-영광-FO-D003(5,6)","북광주-서광주-FO-R010(079,080)|북광주-화순-FO-D005(015,016)|나주중-화순-FO-D003(037,038)|나주중-함평-FO-D001(011,012)|영광-함평-FO-D003(015,016)"""
36,서광주-POTN-5404-02,POTN,서광주-POTN-5404-02,전송,서광주,down,하당-POTN-1010-01,POTN,하당-POTN-1010-01,전송,하당,서광주-하당-T100-2201,"나주중-서광중-FO-D005(17,18)|나주중-무안-FO-D004(11,12)|무안-하당-FO-D002(9,10)","
"
102,서군산-MSPP-L-1013-02-02-군산10RL001,MSPP,서군산-MSPP-L-1013-02-02-군산10RL001,전송,서군산,down,선유R1-MSPP-0102-03-03,MSPP,선유R1-MSPP-0102-03-03,전송,선유R1,서군산-선유R1-10R-M003,"서군산-오식R1-FO-0001(71,72)|신시R1-오식R1-FO-0001(33,34)|선유R1-신시R1-FO-0001(3,4)","군산-서군산-FO-0005(031,032)|군산-동군산-FO-D001(025,026)|김제-동군산-FO-D002(017,018)|김제-부안-FO-D004(023,024)|부안-하서R1-FO-0001(001,002)|하서R1-해창R1-FO-0004(031,032)|신시R1-해창R1-FO-0001(001,002)"""
352,서도_Seodo_Nammangsan_SMR9600-6GL-(P/1/2/3////7/5/9),SMR,서도_Seodo_Nammangsan_SMR9600-6GL-(P/1/2/3////7/5/9),MW,서도R2,up,완도중_Nammangsan_Seodo_SMR9600-6GL-(P/1/2/3////7/8/9),SMR,완도중_Nammangsan_Seodo_SMR9600-6GL-(P/1/2/3////7/8/9),MW,완도중,완도중-서도R2-MW-SNIAF0,"","
"
353,서도_Seodo_Narodo_SMR9600-6GL-(P/1/2/3),SMR,서도_Seodo_Narodo_SMR9600-6GL-(P/1/2/3),MW,서도R2,up,나로중_나로 SMR9-0405_SMR9600-6GL-(P/1/2/3),SMR,나로중_나로 SMR9-0405_SMR9600-6GL-(P/1/2/3),MW,나로중,나로중-서도R2-MW-000001,"","
"
354,서도_Seodo-Naro-BBSD_IP-20N-D-8G-(1/2///3/4),IP-20,서도_Seodo-Naro-BBSD_IP-20N-D-8G-(1/2///3/4),MW,서도R2,up,나로중_나로중 통합형-0501-07_IP-20N-D-8G-(1/2/S/S/3/4/S/S),IP-20,나로중_나로중 통합형-0501-07_IP-20N-D-8G-(1/2/S/S/3/4/S/S),MW,나로중,나로중-서도R2-MW-20N,"","
"
355,서도_Seodo-Wando-20N#1_IP-20N-8G-(1/2/3/4),IP-20,서도_Seodo-Wando-20N#1_IP-20N-8G-(1/2/3/4),MW,서도R2,up,완도중_완도중:통합형-0410-07_IP-20N-8G-(1/2/3/4),IP-20,완도중_완도중:통합형-0410-07_IP-20N-8G-(1/2/3/4),MW,완도중,완도중-서도R2-10-20N1_1,"","
"
356,서도_Seodo-Wando-20N#2-STM_IP-20N-8G-(1/2/3/4),IP-20,서도_Seodo-Wando-20N#2-STM_IP-20N-8G-(1/2/3/4),MW,서도R2,up,완도중_완도중:통합형-0410-08_IP-20N-8G-(1/2/3/4),IP-20,완도중_완도중:통합형-0410-08_IP-20N-8G-(1/2/3/4),MW,완도중,완도중-서도R2-10-20N2_1,"","
"
357,서도_Seodo-Wando-20N#3-STM_IP-20N-8G-(1/2),IP-20,서도_Seodo-Wando-20N#3-STM_IP-20N-8G-(1/2),MW,서도R2,up,완도중_완도중:통합형-0410-05_IP-20N-11G-(1/2),IP-20,완도중_완도중:통합형-0410-05_IP-20N-11G-(1/2),MW,완도중,완도중-서도R2-10-20N3_1,"","
"
358,서도_서도중-초도상산 IP-20N _IP-20N-D-8G-(1/2///////3////4),IP-20,서도_서도중-초도상산 IP-20N _IP-20N-D-8G-(1/2///////3////4),MW,서도R2,down,초도상산봉_초도상상-서도-20N-D_IP-20N-D-8G-(1/S///////2////3),IP-20,초도상산봉_초도상상-서도-20N-D_IP-20N-D-8G-(1/S///////2////3),MW,초도KT기지국,서도R2-초도KT기지국-MW-20N-1S,"","
"
427,선도_MDM-0101-01_CTR-8540-11G-(1/2/3/4),CTR,선도_MDM-0101-01_CTR-8540-11G-(1/2/3/4),MW,선도R1,up,증도_MDM-0301-01_CTR-8540-11G-(1/2/3/4),CTR,증도_MDM-0301-01_CTR-8540-11G-(1/2/3/4),MW,증도R1,선도R1-증도R1-MW-85C1V1,"","
"
367,소경도_Sokyung-Marae_CTR-8312-11G-(1/2),CTR,소경도_Sokyung-Marae_CTR-8312-11G-(1/2),MW,소경R1,up,마래중_마래중 MDM-0207-01_CTR-8312-11G-(1/2),CTR,마래중_마래중 MDM-0207-01_CTR-8312-11G-(1/2),MW,마래중,마래중-소경R1-MW-CTR,"","
"
363,소두라도_Sodura-Hwatae_CTR-8312-11G-(1),CTR,소두라도_Sodura-Hwatae_CTR-8312-11G-(1),MW,두라R2,up,화태_Hwatae-Sodura_CTR-8312-11G-(1),CTR,화태_Hwatae-Sodura_CTR-8312-11G-(1),MW,화태R2,두라R2-화태R2-MW-CTR,"","
"
508,소안R1-MSPP-L-1101-02-02_도서WDM종속,MSPP,소안R1-MSPP-L-1101-02-02_도서WDM종속,전송,소안R1,down,JNWDS0542_완도-진산R1-BAGW2115,AGW,완도-진산R1-BAGW2115,교환,진산R1,소안R1-진산R1-FO-0001,"","
"
179,소안R1-MSPP-L-1101-02-02_도서WDM종속,MSPP,소안R1-MSPP-L-1101-02-02_도서WDM종속,전송,소안R1,down,완도-진산R1-BAGW2115,#N/A,완도-진산R1-BAGW2115,교환,진산R1,소안R1-진산R1-FO-0001,"","
"
103,소안R1-MSPP-L-1101-02-02_도서WDM종속,MSPP,소안R1-MSPP-L-1101-02-02_도서WDM종속,전송,소안R1,down,진산R1-MSPP-0101-01-01_소안15-M001,MSPP,진산R1-MSPP-0101-01-01_소안15-M001,전송,진산R1,소안R1-진산R1-15-M001,"소안R1-진산R1-FO-0001(5,6)","소안R1-진산R1-FO-0002(005,006)"""
204,소안R1-ROADM-0207-01_완도_소안R1_보길R1,ROADM,소안R1-ROADM-0207-01_완도_소안R1_보길R1,전송,소안R1,down,M_F815,#N/A,M_F815,IP,진산R1,소안R1-진산R1-FO-0001,"","
"
528,소안R1-ROADM-0207-01_완도_소안R1_보길R1,ROADM,소안R1-ROADM-0207-01_완도_소안R1_보길R1,전송,소안R1,down,완도국사_1#[도서_소안도]소안국사_MOLT_F815#2-DAS_V5832XG,중용량 OLT,M_F815,IP,진산R1,소안R1-진산R1-FO-0001,"","
"
368,소여자도_Soyujado-Narodo-8540_CTR-8540-6GU-(2/2),CTR,소여자도_Soyujado-Narodo-8540_CTR-8540-6GU-(2/2),MW,여자R2,up,나로중_Narodo-Soyujado-8540_CTR-8540-6GU-(1/2),CTR,나로중_Narodo-Soyujado-8540_CTR-8540-6GU-(1/2),MW,나로중,나로중-여자R2-MW-MDM002,"","
"
369,소여자도_Soyujado-Narodo-8540_CTR-8540-6GU-(2/2),CTR,소여자도_Soyujado-Narodo-8540_CTR-8540-6GU-(2/2),MW,여자R2,up,나로중_Narodo-Soyujado-8540_CTR-8540-6GU-(1/2),CTR,나로중_Narodo-Soyujado-8540_CTR-8540-6GU-(1/2),MW,나로중,나로중-여자R2-MW-MDM001,"","
"
372,손죽도_MDM-0105-01_CTR-8312-11G-(1/2),CTR,손죽도_MDM-0105-01_CTR-8312-11G-(1/2),MW,손죽R1,down,평도_Pyungdo-Sonjuk-8312_CTR-8312-8G-(1/2),CTR,평도_Pyungdo-Sonjuk-8312_CTR-8312-8G-(1/2),MW,평도R2,손죽R1-평도R2-MW-CTR-1S,"","
"
373,손죽도_MDM-0105-02_CTR-8312-11G-(1/2),CTR,손죽도_MDM-0105-02_CTR-8312-11G-(1/2),MW,손죽R1,down,소거문도_Sogumun-Sonjuk-8312_CTR-8312-11G-(1/2),CTR,소거문도_Sogumun-Sonjuk-8312_CTR-8312-11G-(1/2),MW,거문R2,거문R2-손죽R1-MW-CTR-1S,"","
"
374,손죽도_Sonjukdo-Narodo_IP-20N-8G-(1/2),IP-20,손죽도_Sonjukdo-Narodo_IP-20N-8G-(1/2),MW,손죽R1,up,나로중_나로중 통합형-0501-04_IP-20N-8G-(1/2),IP-20,나로중_나로중 통합형-0501-04_IP-20N-8G-(1/2),MW,나로중,나로중-손죽R1-MW-20N,"","
"
370,손죽도_손죽도-나로중 IP-20N-2_IP-20N-8G-(1/2),IP-20,손죽도_손죽도-나로중 IP-20N-2_IP-20N-8G-(1/2),MW,손죽R1,up,나로중_나로중-손죽도IP-20N-2_IP-20N-8G-(1/2),IP-20,나로중_나로중-손죽도IP-20N-2_IP-20N-8G-(1/2),MW,나로중,나로중-손죽R1-MW-010G,"","
"
371,손죽도VTS_SonjukVTS-Ocheun_CTR-8540-8G-(//1/2/3/4),CTR,손죽도VTS_SonjukVTS-Ocheun_CTR-8540-8G-(//1/2/3/4),MW,손죽R1,up,오천_Ocheun-SonjukVTS_CTR-8540-8G-(//1/2/3/4),CTR,오천_Ocheun-SonjukVTS_CTR-8540-8G-(//1/2/3/4),MW,오천R2,손죽R1-오천R2-MW-CTR,"","
"
104,송공R1-MSPP-0101-04-01_압해0106-01-5-1,MSPP,송공R1-MSPP-0101-04-01_압해0106-01-5-1,전송,송공R1,up,압해R1-MSPP-L-0106-01-01_동목포10R-M001,MSPP,압해R1-MSPP-L-0106-01-01_동목포10R-M001,전송,압해R1,송공R1-압해R1-10-L001,"송공R1-압해R1-FO-0002(27,28)","송공R1-압해R1-FO-0003(017,018)"""
375,송도(군내)_Songdo-Marae_CTR-8312-8G-(1/2),CTR,송도(군내)_Songdo-Marae_CTR-8312-8G-(1/2),MW,송도R1,up,마래중_마래중 MDM-0207-02_CTR-8312-8G-(1/2),CTR,마래중_마래중 MDM-0207-02_CTR-8312-8G-(1/2),MW,마래중,마래중-송도R1-MW-CTR-1S,"","
"
447,송이도_송이R1:통합형-0102-1_IP-20N-11G-(1/2),IP-20,송이도_송이R1:통합형-0102-1_IP-20N-11G-(1/2),MW,송이R1,up,낙월도_낙월R1:통합형-0205-01_IP-20N-11G-(1/2),IP-20,낙월도_낙월R1:통합형-0205-01_IP-20N-11G-(1/2),MW,낙월R1,낙월R1-송이R1-MW-20N#01,"","
"
359,수락도_Surak-Naro_CTR-8312-11G-(1/2),CTR,수락도_Surak-Naro_CTR-8312-11G-(1/2),MW,수락R1,up,나로중_나로중 MDM-0501-01_CTR-8312-11G-(1/2),CTR,나로중_나로중 MDM-0501-01_CTR-8312-11G-(1/2),MW,나로중,나로중-수락R1-MW-CTR,"","
"
514,수항R1-MSPP-0104-01-01_도초중10RM001,MSPP,수항R1-MSPP-0104-01-01_도초중10RM001,전송,수항R1,down,JNSAM0956_양을산-도초R1-BAGW2043,AGW,양을산-도초R1-BAGW2043,교환,도초R1,수항R1-도초R1-FO-0001,"","
"
515,수항R1-MSPP-0104-01-01_도초중10RM001,MSPP,수항R1-MSPP-0104-01-01_도초중10RM001,전송,수항R1,down,JNSAM0957_양을산-도초R1-BAGW2044,AGW,양을산-도초R1-BAGW2044,교환,도초R1,수항R1-도초R1-FO-0001,"","
"
516,수항R1-MSPP-0104-01-01_도초중10RM001,MSPP,수항R1-MSPP-0104-01-01_도초중10RM001,전송,수항R1,down,JNSAM0958_양을산-도초R1-BAGW2045,AGW,양을산-도초R1-BAGW2045,교환,도초R1,수항R1-도초R1-FO-0001,"","
"
185,수항R1-MSPP-0104-01-01_도초중10RM001,MSPP,수항R1-MSPP-0104-01-01_도초중10RM001,전송,수항R1,down,양을산-도초R1-BAGW2043,#N/A,양을산-도초R1-BAGW2043,교환,도초R1,수항R1-도초R1-FO-0001,"","
"
186,수항R1-MSPP-0104-01-01_도초중10RM001,MSPP,수항R1-MSPP-0104-01-01_도초중10RM001,전송,수항R1,down,양을산-도초R1-BAGW2044,#N/A,양을산-도초R1-BAGW2044,교환,도초R1,수항R1-도초R1-FO-0001,"","
"
187,수항R1-MSPP-0104-01-01_도초중10RM001,MSPP,수항R1-MSPP-0104-01-01_도초중10RM001,전송,수항R1,down,양을산-도초R1-BAGW2045,#N/A,양을산-도초R1-BAGW2045,교환,도초R1,수항R1-도초R1-FO-0001,"","
"
499,수항R1-MSPP-0104-02-02_도초중10RM002,MSPP,수항R1-MSPP-0104-02-02_도초중10RM002,전송,수항R1,down,JNSAM0971_양을산-죽림R2-BAGW2058,AGW,양을산-죽림R2-BAGW2058,교환,죽림R2,수항R1-죽림R2-FO-0001,"","
"
500,수항R1-MSPP-0104-02-02_도초중10RM002,MSPP,수항R1-MSPP-0104-02-02_도초중10RM002,전송,수항R1,down,JNSAM0972_양을산-죽림R2-BAGW2059,AGW,양을산-죽림R2-BAGW2059,교환,죽림R2,수항R1-죽림R2-FO-0001,"","
"
170,수항R1-MSPP-0104-02-02_도초중10RM002,MSPP,수항R1-MSPP-0104-02-02_도초중10RM002,전송,수항R1,down,양을산-죽림R2-BAGW2058,#N/A,양을산-죽림R2-BAGW2058,교환,죽림R2,수항R1-죽림R2-FO-0001,"","
"
171,수항R1-MSPP-0104-02-02_도초중10RM002,MSPP,수항R1-MSPP-0104-02-02_도초중10RM002,전송,수항R1,down,양을산-죽림R2-BAGW2059,#N/A,양을산-죽림R2-BAGW2059,교환,죽림R2,수항R1-죽림R2-FO-0001,"","
"
350,시산도_sisan-naro-20N_IP-20N-8G-(1/2/3/4),IP-20,시산도_sisan-naro-20N_IP-20N-8G-(1/2/3/4),MW,시산R1,up,나로중_나로중 통합형-0501-03_IP-20N-8G-(1/2/3/4),IP-20,나로중_나로중 통합형-0501-03_IP-20N-8G-(1/2/3/4),MW,나로중,나로중-시산R1-MW-010G,"","
"
351,시산도_sisan-naro-20N_IP-20N-8G-(1/2/3/4),IP-20,시산도_sisan-naro-20N_IP-20N-8G-(1/2/3/4),MW,시산R1,up,나로중_나로중 통합형-0501-03_IP-20N-8G-(1/2/3/4),IP-20,나로중_나로중 통합형-0501-03_IP-20N-8G-(1/2/3/4),MW,나로중,나로중-시산R1-MW-20N,"","
"
393,식도_(식도-격포)IP-20N _IP-20N-D-8G-(1/2),IP-20,식도_(식도-격포)IP-20N _IP-20N-D-8G-(1/2),MW,식도R1,up,격포_(격포-식도)IP-20N_IP-20N-D-8G-(1/2),IP-20,격포_(격포-식도)IP-20N_IP-20N-D-8G-(1/2),MW,격포R1,격포R1-식도R1-MW-C01,"","
"
428,신도(목포)_MDM-0101-01_CTR-8312-11G-(1/2),CTR,신도(목포)_MDM-0101-01_CTR-8312-11G-(1/2),MW,신도R2,up,도초중_MDM-0101-01_CTR-8312-11G-(1/2),CTR,도초중_MDM-0101-01_CTR-8312-11G-(1/2),MW,도초중,도초중-신도R2-MW-0001,"","
"
429,신도(목포)_MDM-0101-02_CTR-8540-11G-(//1/2),CTR,신도(목포)_MDM-0101-02_CTR-8540-11G-(//1/2),MW,신도R2,up,도초중_MDM-0101-03_CTR-8312-11G-(1/2),CTR,도초중_MDM-0101-03_CTR-8312-11G-(1/2),MW,도초중,도초중-신도R2-MW-85C1H1,"","
"
461,신도(완도)_신도R1:MDM-0102-01_CTR-8312-11G-(1/2),CTR,신도(완도)_신도R1:MDM-0102-01_CTR-8312-11G-(1/2),MW,신도R3,up,금일중_금일R1:MDM-0202-05_CTR-8312-11G-(1/2),CTR,금일중_금일R1:MDM-0202-05_CTR-8312-11G-(1/2),MW,금일R1,금일R1-신도R3-10-CTR_01,"","
"
480,신도(완도)_신도R1:MDM-0102-01_CTR-8312-11G-(1/2),CTR,신도(완도)_신도R1:MDM-0102-01_CTR-8312-11G-(1/2),MW,신도R3,up,금일중_금일R1:MDM-0202-05_CTR-8312-11G-(1/2),CTR,금일중_금일R1:MDM-0202-05_CTR-8312-11G-(1/2),MW,금일R1,금일R1-신도R3-10-CTR_01,"","
"
140,신의R1-MSPP-0202-11-11,MSPP,신의R1-MSPP-0202-11-11,전송,신의R1,up,장산R1-MSPP-0103-07-01_읍동R1-1101-02-4_P2,MSPP,장산R1-MSPP-0103-07-01_읍동R1-1101-02-4_P2,전송,장산R1,신의R1-장산R1-10R-SA01,장산R1-장산R1-SF-0244(13)|신의R1-신의R1-SF-0751(13)|신의R1-신의R1-SF-0752(5),"장산R1-장산R1-SF-0244(014)|신의R1-신의R1-SF-0752(006)
"
198,신의R1-MSPP-0202-11-11,MSPP,신의R1-MSPP-0202-11-11,전송,신의R1,down,하의 LTE SW02 ,#N/A,하의 LTE SW02 ,IP,하의R2,신의R1-하의R2-FO-0001,"","
"
285,신의도_CDM-0105-01_CDM-SMR-IP+-8G-(1/2),CDM,신의도_CDM-0105-01_CDM-SMR-IP+-8G-(1/2),MW,신의R1,up,안좌중_CDM-0106-01_CDM-SMR-IP+-8G-(1/2),CDM,안좌중_CDM-0106-01_CDM-SMR-IP+-8G-(1/2),MW,안좌중,안좌중-신의R1-MW-MRMC,"","
"
284,신의도_CDM-0202_CDM-SMR-8G-(1/P/2/3),CDM,신의도_CDM-0202_CDM-SMR-8G-(1/P/2/3),MW,신의R1,up,안좌중_CDM-0207_CDM-SMR-8G-(1/P/2/3),CDM,안좌중_CDM-0207_CDM-SMR-8G-(1/P/2/3),MW,안좌중,안좌중-신의R1-MW-000001,"","
"
286,신의도_통합형-0102-01_IP-20C-6GU-(1/2),IP-20,신의도_통합형-0102-01_IP-20C-6GU-(1/2),MW,신의R1,up,안좌중_통합형-0109-01_IP-20C-6GU-(1/2),IP-20,안좌중_통합형-0109-01_IP-20C-6GU-(1/2),MW,안좌중,안좌중-신의R1-MW-#1,"","
"
287,신의도_통합형-0102-01_IP-20C-6GU-(1/2),IP-20,신의도_통합형-0102-01_IP-20C-6GU-(1/2),MW,신의R1,up,안좌중_통합형-0109-01_IP-20C-6GU-(1/2),IP-20,안좌중_통합형-0109-01_IP-20C-6GU-(1/2),MW,안좌중,안좌중-신의R1-MW-#2,"","
"
215,안마도_안마R1:MDM-0101-01_CTR-8540-8G-(//1/2),CTR,안마도_안마R1:MDM-0101-01_CTR-8540-8G-(//1/2),MW,안마R1,up,낙월도_낙월R1:MDM-0101-01_CTR-8540-8G-(//1/2),CTR,낙월도_낙월R1:MDM-0101-01_CTR-8540-8G-(//1/2),MW,낙월R1,낙월R1-안마R1-10-CTR1VH,"","
"
216,안마도_안마R1:MDM-0101-02_CTR-8540-8G-(//1/2),CTR,안마도_안마R1:MDM-0101-02_CTR-8540-8G-(//1/2),MW,안마R1,up,낙월도_낙월R1:MDM-0101-02_CTR-8540-8G-(//1/2),CTR,낙월도_낙월R1:MDM-0101-02_CTR-8540-8G-(//1/2),MW,낙월R1,낙월R1-안마R1-10-CTR5VH,"","
"
217,안마도_안마R1:MDM-0101-04_CTR-8540-8G-(//1/2/3/4),CTR,안마도_안마R1:MDM-0101-04_CTR-8540-8G-(//1/2/3/4),MW,안마R1,up,낙월도_낙월R1:MDM-0101-04_CTR-8540-8G-(//1/2/3/4),CTR,낙월도_낙월R1:MDM-0101-04_CTR-8540-8G-(//1/2/3/4),MW,낙월R1,낙월R1-안마R1-10-CTR3_1,"","
"
162,안좌중-MSPP-L-1101-01-01-#1,MSPP,안좌중-MSPP-L-1101-01-01-#1,전송,안좌중,down,신의R1-MSPP-0202-11-11,MSPP,신의R1-MSPP-0202-11-11,전송,신의R1,안좌중-신의R1-S1-L001,"","
"
108,안좌중-MSPP-L-1101-01-01-#1,MSPP,안좌중-MSPP-L-1101-01-01-#1,전송,안좌중,up,양을중-MSPP-L-0705-01-01-지사#1,MSPP,양을중-MSPP-L-0705-01-01-지사#1,전송,양을중,안좌중-양을중-S1-SA01,"안좌중-읍동R1-FO-0002(33,34)|읍동R1-읍동R1-SF-0472(17)|읍동R1-JNYE안좌한전-SF-0475(1)|JNWN화원한전-JNYE안좌한전-MF-KTF-0102(7,19)|마천R2-JNWN화원한전-SF-0039(1,2)|마천R2-마천R2-SF-0037(1,2)|모밀R1-모밀R1-SF-0115(1,2)|대불-모밀R1-FO-0003(19,20)|대불-하당-FO-0004(89,90)|동목포-하당-FO-0003(121,122)|동목포-양을중-FO-0004(1,2)","안좌중-읍동R1-FO-0003(033,034)|암태R1-읍동R1-FO-0001(037,038)|신석R1-암태R1-FO-0003(007,008)|송공R1-신석R1-FO-0001(061,062)|송공R1-압해R1-FO-0003(061,062)|수연R1-압해R1-FO-0003(007,008)|동목포-수연R1-FO-0001(055,056)|동목포-하당-FO-0006(027,028)|동목포-하당-FO-0005(031,032)|동목포-양을중-FO-0005(019,020)"""
107,안좌중-MSPP-L-1101-01-01-#1,MSPP,안좌중-MSPP-L-1101-01-01-#1,전송,안좌중,down,읍동R1-MSPP-L-1101-02-02,MSPP,읍동R1-MSPP-L-1101-02-02,전송,읍동R1,안좌중-읍동R1-S1-SA01,"안좌중-읍동R1-FO-0002(33,34)","안좌중-읍동R1-FO-0003(033,034)"""
161,안좌중-MSPP-L-1101-01-01-#1,MSPP,안좌중-MSPP-L-1101-01-01-#1,전송,안좌중,down,장산R1-MSPP-0105-01-01_안좌H-1-P456,MSPP,장산R1-MSPP-0105-01-01_안좌H-1-P456,전송,장산R1,안좌중-장산R1-S1-L002,"","
"
109,암태R1-MSPP-L-1101-01-01-#1,MSPP,암태R1-MSPP-L-1101-01-01-#1,전송,암태R1,down,읍동R1-MSPP-L-1101-02-02,MSPP,읍동R1-MSPP-L-1101-02-02,전송,읍동R1,암태R1-읍동R1-10R-SA02,"암태R1-읍동R1-FO-0001(33,34)","읍동R1-읍동R1-SF-0472(017)|읍동R1-JNYE안좌한전-SF-0475(001)|JNWN화원한전-JNYE안좌한전-MF-KTF(0102,007,019)|마천R2-JNWN화원한전-SF-0039(001,002)|마천R2-마천R2-SF-0037(001,002)|모밀R1-모밀R1-SF-0115(001,002)|대불-모밀R1-FO-0003(019,020)|대불-하당-FO-0004(089,090)|동목포-하당-FO-0006(027,028)|동목포-수연R1-FO-0001(055,056)|수연R1-압해R1-FO-0003(007,008)|송공R1-압해R1-FO-0003(061,062)|송공R1-신석R1-FO-0001(061,062)|신석R1-암태R1-FO-0003(007,008)"""
61,양을중-MSPP-0209-02-02_양을0706-02-Slave,MSPP,양을중-MSPP-0209-02-02_양을0706-02-Slave,전송,양을중,down,도초중-MSPP-0306-05-02_도초중-10R-M001,MSPP,도초중-MSPP-0306-05-02_도초중-10R-M001,전송,도초중,양을중-도초중-S1-0006,"동목포-양을중-FO-0004(1,2)|동목포-하당-FO-0003(121,122)|동목포-하당-FO-0006(27,28)|동목포-수연R1-FO-0001(55,56)|수연R1-압해R1-FO-0003(7,8)|송공R1-압해R1-FO-0003(61,62)|송공R1-신석R1-FO-0001(61,62)|신석R1-암태R1-FO-0003(7,8)|암태R1-읍동R1-FO-0002(33,34)|읍동R1-읍동R1-SF-0471(7,8)|비금R1-비금R1-SF-0722(71,72)|도초중-비금R1-FO-0001(2,3)","동목포-양을중-FO-0005(019,020)|동목포-하당-FO-0005(031,032)|대불-하당-FO-0004(089,090)|대불-모밀R1-FO-0003(019,020)|모밀R1-모밀R1-SF-0115(001,002)|마천R2-마천R2-SF-0037(001,002)|마천R2-JNWN화원한전-SF-0039(001,002)|JNWN화원한전-JNYE안좌한전-MF-KTF(0102,007,019)|읍동R1-JNYE안좌한전-SF-0475(001)|읍동R1-읍동R1-SF-0472(017)|도초중-수항R1-FO-0003(031,032)|수항R1-죽림R2-FO-0003(019,020)|비금R1-죽림R2-FO-0003(015,016)"""
158,양을중-MSPP-0209-02-02_양을0706-02-Slave,MSPP,양을중-MSPP-0209-02-02_양을0706-02-Slave,전송,양을중,down,흑산R1-MSPP-0305-03-01_양을중209-02-4-P2,MSPP,흑산R1-MSPP-0305-03-01_양을중209-02-4-P2,전송,흑산R1,양을중-흑산R1-S1-0002,"","
"
59,양을중-MSPP-L-0705-01-01-지사#1,MSPP,양을중-MSPP-L-0705-01-01-지사#1,전송,양을중,down,도초중-MSPP-0305-06-03_도초중-10R-M002,MSPP,도초중-MSPP-0305-06-03_도초중-10R-M002,전송,도초중,양을중-도초중-D3-L001,"동목포-양을중-FO-0004(1,2)|동목포-하당-FO-0003(121,122)|동목포-하당-FO-0006(27,28)|동목포-수연R1-FO-0001(55,56)|수연R1-압해R1-FO-0003(7,8)|송공R1-압해R1-FO-0003(61,62)|송공R1-신석R1-FO-0001(61,62)|신석R1-암태R1-FO-0003(7,8)|암태R1-읍동R1-FO-0002(33,34)|읍동R1-읍동R1-SF-0471(7,8)|비금R1-비금R1-SF-0722(71,72)|도초중-비금R1-FO-0001(2,3)","동목포-양을중-FO-0005(019,020)|동목포-하당-FO-0005(031,032)|대불-하당-FO-0004(089,090)|대불-모밀R1-FO-0003(019,020)|모밀R1-모밀R1-SF-0115(001,002)|마천R2-마천R2-SF-0037(001,002)|마천R2-JNWN화원한전-SF-0039(001,002)|JNWN화원한전-JNYE안좌한전-MF-KTF(0102,007,019)|읍동R1-JNYE안좌한전-SF-0475(001)|읍동R1-읍동R1-SF-0472(017)|도초중-수항R1-FO-0003(031,032)|수항R1-죽림R2-FO-0003(019,020)|비금R1-죽림R2-FO-0003(015,016)"""
164,양을중-MSPP-L-0705-01-01-지사#1,MSPP,양을중-MSPP-L-0705-01-01-지사#1,전송,양을중,down,도초중-MSPP-0306-05-02_도초중-10R-M001,MSPP,도초중-MSPP-0306-05-02_도초중-10R-M001,전송,도초중,양을중-도초중-S1-0004,"","
"
62,양을중-MSPP-L-0705-01-01-지사#1,MSPP,양을중-MSPP-L-0705-01-01-지사#1,전송,양을중,down,비금R1-MSPP-0202-01-01_도초중-10R-M001,MSPP,비금R1-MSPP-0202-01-01_도초중-10R-M001,전송,비금R1,양을중-비금R1-D3-L001,"동목포-양을중-FO-0004(1,2)|동목포-하당-FO-0003(121,122)|동목포-하당-FO-0006(27,28)|동목포-수연R1-FO-0001(55,56)|수연R1-압해R1-FO-0003(7,8)|송공R1-압해R1-FO-0003(61,62)|송공R1-신석R1-FO-0001(61,62)|신석R1-암태R1-FO-0003(7,8)|암태R1-읍동R1-FO-0002(33,34)|읍동R1-읍동R1-SF-0471(7,8)|비금R1-비금R1-SF-0722(71,72)","동목포-양을중-FO-0005(019,020)|동목포-하당-FO-0005(031,032)|대불-하당-FO-0004(089,090)|대불-모밀R1-FO-0003(019,020)|모밀R1-모밀R1-SF-0115(001,002)|마천R2-마천R2-SF-0037(001,002)|마천R2-JNWN화원한전-SF-0039(001,002)|JNWN화원한전-JNYE안좌한전-MF-KTF(0102,007,019)|읍동R1-JNYE안좌한전-SF-0475(001)|읍동R1-읍동R1-SF-0472(017)"""
